GeneSymbol	GeneId	PrimaryPubMed	EvidenceCode	IsNegative	Comments	Score	Strength	ScoreType	ExternalDatabase	DatabaseLink	Phenotypes
CCND2		23266556	TAS		Disease/Trait: Colorectal cancer; Initial Sample Size: 12,696 European ancestry colorectal tumor cases, and 15,113 European ancestry controls; Replication Sample Size: 958 European ancestry colorectal tumor cases, up to 2,098 East Asian ancestry colorectal tumor cases, 909 European ancestry controls, up to 5,749 East Asian ancestry controls; Strongest SNP-Risk Allele: rs3217901-G; SNPs: rs3217901; Context: intron; Risk Allele Frequency: 0.41; p-Value: 3E-7; OR or beta:    1.10; Platform [SNPs passing QC]: Illumina & Affymetrix [2,708,280] imputed	0.0000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	colorectal cancer
CCND2		23266556	TAS		Disease/Trait: Colorectal cancer; Initial Sample Size: 12,696 European ancestry colorectal tumor cases, and 15,113 European ancestry controls; Replication Sample Size: 958 European ancestry colorectal tumor cases, up to 2,098 East Asian ancestry colorectal tumor cases, 909 European ancestry controls, up to 5,749 East Asian ancestry controls; Strongest SNP-Risk Allele: rs3217810-T; SNPs: rs3217810; Context: intron; Risk Allele Frequency: 0.16; p-Value: 6E-8; OR or beta:    1.20; Platform [SNPs passing QC]: Illumina & Affymetrix [2,708,280] imputed	0.00000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	colorectal cancer
LAMC1		23266556	TAS		Disease/Trait: Colorectal cancer; Initial Sample Size: 12,696 European ancestry colorectal tumor cases, and 15,113 European ancestry controls; Replication Sample Size: 958 European ancestry colorectal tumor cases, up to 2,098 East Asian ancestry colorectal tumor cases, 909 European ancestry controls, up to 5,749 East Asian ancestry controls; Strongest SNP-Risk Allele: rs10911251-A; SNPs: rs10911251; Context: intron; Risk Allele Frequency: 0.57; p-Value: 9E-8; OR or beta:    1.09; Platform [SNPs passing QC]: Illumina & Affymetrix [2,708,280] imputed	0.00000009	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	colorectal cancer
SMAD7		23266556	TAS		Disease/Trait: Colorectal cancer; Initial Sample Size: 12,696 European ancestry colorectal tumor cases, and 15,113 European ancestry controls; Replication Sample Size: 958 European ancestry colorectal tumor cases, up to 2,098 East Asian ancestry colorectal tumor cases, 909 European ancestry controls, up to 5,749 East Asian ancestry controls; Strongest SNP-Risk Allele: rs4939827-?; SNPs: rs4939827; Context: intron; Risk Allele Frequency: 0.52; p-Value: 2E-10; OR or beta:    1.12; Platform [SNPs passing QC]: Illumina & Affymetrix [2,708,280] imputed	0.0000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	colorectal cancer
ABCB5		23259602	TAS		Disease/Trait: Dental caries; Initial Sample Size: 1,483 comparatively younger European ancestry individuals, 5,960 comparatively older European ancestry individuals; Replication Sample Size: ; Strongest SNP-Risk Allele: rs2108258-?; SNPs: rs2108258; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina and Affymetrix [~ 1.4 Million] (imputed)	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	dental caries
ADAMTS3		23259602	TAS		Disease/Trait: Dental caries; Initial Sample Size: 1,483 comparatively younger European ancestry individuals, 5,960 comparatively older European ancestry individuals; Replication Sample Size: ; Strongest SNP-Risk Allele: rs1383934-?; SNPs: rs1383934; Context: intron; Risk Allele Frequency: NR; p-Value: 3E-7; OR or beta: NR; Platform [SNPs passing QC]: Illumina and Affymetrix [~ 1.4 Million] (imputed)	0.0000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	dental caries
CHST9		23259602	TAS		Disease/Trait: Dental caries; Initial Sample Size: 1,483 comparatively younger European ancestry individuals, 5,960 comparatively older European ancestry individuals; Replication Sample Size: ; Strongest SNP-Risk Allele: rs9961915-?; SNPs: rs9961915; Context: intron; Risk Allele Frequency: NR; p-Value: 5E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina and Affymetrix [~ 1.4 Million] (imputed)	0.000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	dental caries
RPS6KA2		23259602	TAS		Disease/Trait: Dental caries; Initial Sample Size: 1,483 comparatively younger European ancestry individuals, 5,960 comparatively older European ancestry individuals; Replication Sample Size: ; Strongest SNP-Risk Allele: rs635808-?; SNPs: rs635808; Context: intron; Risk Allele Frequency: NR; p-Value: 1E-7; OR or beta: NR; Platform [SNPs passing QC]: Illumina and Affymetrix [~ 1.4 Million] (imputed)	0.0000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	dental caries
APBB2		23259602	TAS		Disease/Trait: Dental caries; Initial Sample Size: 1,483 comparatively younger European ancestry individuals, 5,960 comparatively older European ancestry individuals; Replication Sample Size: ; Strongest SNP-Risk Allele: rs4466078-?; SNPs: rs4466078; Context: intron; Risk Allele Frequency: NR; p-Value: 8E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina and Affymetrix [~ 1.4 Million] (imputed)	0.000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	dental caries
SIDT1		23259602	TAS		Disease/Trait: Dental caries; Initial Sample Size: 1,483 comparatively younger European ancestry individuals, 5,960 comparatively older European ancestry individuals; Replication Sample Size: ; Strongest SNP-Risk Allele: rs13092825-?; SNPs: rs13092825; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina and Affymetrix [~ 1.4 Million] (imputed)	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	dental caries
BOC		23259602	TAS		Disease/Trait: Dental caries; Initial Sample Size: 1,483 comparatively younger European ancestry individuals, 5,960 comparatively older European ancestry individuals; Replication Sample Size: ; Strongest SNP-Risk Allele: rs775227-?; SNPs: rs775227; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina and Affymetrix [~ 1.4 Million] (imputed)	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	dental caries
SCN9A		23259602	TAS		Disease/Trait: Dental caries; Initial Sample Size: 1,483 comparatively younger European ancestry individuals, 5,960 comparatively older European ancestry individuals; Replication Sample Size: ; Strongest SNP-Risk Allele: rs4438497-?; SNPs: rs4438497; Context: intron; Risk Allele Frequency: NR; p-Value: 7E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina and Affymetrix [~ 1.4 Million] (imputed)	0.000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	dental caries
SLC25A10		23259602	TAS		Disease/Trait: Dental caries; Initial Sample Size: 1,483 comparatively younger European ancestry individuals, 5,960 comparatively older European ancestry individuals; Replication Sample Size: ; Strongest SNP-Risk Allele: rs3204270-?; SNPs: rs3204270; Context: cds-synon; Risk Allele Frequency: NR; p-Value: 5E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina and Affymetrix [~ 1.4 Million] (imputed)	0.000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	dental caries
ADAMTS3		23259602	TAS		Disease/Trait: Dental caries; Initial Sample Size: 1,483 comparatively younger European ancestry individuals, 5,960 comparatively older European ancestry individuals; Replication Sample Size: ; Strongest SNP-Risk Allele: rs1383934-?; SNPs: rs1383934; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina and Affymetrix [~ 1.4 Million] (imputed)	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	dental caries
PSORS1C3		23266558	TAS		Disease/Trait: Crohn's disease; Initial Sample Size: 372 Japanese ancestry cases and 3,389 Japanese ancestry controls; Replication Sample Size: Up to 1,151 Japanese ancestry cases and up to 15,800 Japanese ancestry controls; Strongest SNP-Risk Allele: rs3094188-C; SNPs: rs3094188; Context: intron; Risk Allele Frequency: 0.280; p-Value: 7E-7; OR or beta:    1.61; Platform [SNPs passing QC]: Illumina [4,929,034] (imputed)	0.0000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Crohn's disease
JAK2		23266558	TAS		Disease/Trait: Crohn's disease; Initial Sample Size: 372 Japanese ancestry cases and 3,389 Japanese ancestry controls; Replication Sample Size: Up to 1,151 Japanese ancestry cases and up to 15,800 Japanese ancestry controls; Strongest SNP-Risk Allele: rs2274471-A; SNPs: rs2274471; Context: intron; Risk Allele Frequency: NR; p-Value: 5E-6; OR or beta:    1.27; Platform [SNPs passing QC]: Illumina [4,929,034] (imputed)	0.000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Crohn's disease
STAT3		23266558	TAS		Disease/Trait: Crohn's disease; Initial Sample Size: 372 Japanese ancestry cases and 3,389 Japanese ancestry controls; Replication Sample Size: Up to 1,151 Japanese ancestry cases and up to 15,800 Japanese ancestry controls; Strongest SNP-Risk Allele: rs9891119-A; SNPs: rs9891119; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-15; OR or beta:    1.37; Platform [SNPs passing QC]: Illumina [4,929,034] (imputed)	0.000000000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Crohn's disease
RUNX3		23266558	TAS		Disease/Trait: Crohn's disease; Initial Sample Size: 372 Japanese ancestry cases and 3,389 Japanese ancestry controls; Replication Sample Size: Up to 1,151 Japanese ancestry cases and up to 15,800 Japanese ancestry controls; Strongest SNP-Risk Allele: rs7551188-T; SNPs: rs7551188; Context: intron; Risk Allele Frequency: NR; p-Value: 9E-6; OR or beta:    1.18; Platform [SNPs passing QC]: Illumina [4,929,034] (imputed)	0.000009	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Crohn's disease
STAT4		23242368	TAS		Disease/Trait: Hepatocellular carcinoma (hepatitis B virus related); Initial Sample Size: 1,161 Chinese ancestry cases, 1,353 Chinese ancestry controls; Replication Sample Size: 4,319 Chinese ancestry cases, 4,966 Chinese ancestry controls; Strongest SNP-Risk Allele: rs7574865-G; SNPs: rs7574865; Context: intron; Risk Allele Frequency: 0.67; p-Value: 2E-10; OR or beta:    1.21; Platform [SNPs passing QC]: Illumina (1,672,517) imputed	0.0000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	hepatocellular carcinoma
TFCP2L1		23001997	TAS		Disease/Trait: Behcet's disease; Initial Sample Size: 147 Han Chinese cases, 951 Han Chinese controls; Replication Sample Size: 554 Han Chinese cases, 1,159 Han Chinese controls; Strongest SNP-Risk Allele: rs17006292-?; SNPs: rs17006292; Context: intron; Risk Allele Frequency: 0.925; p-Value: 5E-9; OR or beta:    4.17; Platform [SNPs passing QC]: Affyemtrix [661,736]	0.000000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Behcet's disease
STAT4		23001997	TAS		Disease/Trait: Behcet's disease; Initial Sample Size: 147 Han Chinese cases, 951 Han Chinese controls; Replication Sample Size: 554 Han Chinese cases, 1,159 Han Chinese controls; Strongest SNP-Risk Allele: rs897200-A; SNPs: rs897200; Context: nearGene-5; Risk Allele Frequency: 0.529; p-Value: 6E-9; OR or beta:    1.45; Platform [SNPs passing QC]: Affyemtrix [661,736]	0.000000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Behcet's disease
PSORS1C1		23001997	TAS		Disease/Trait: Behcet's disease; Initial Sample Size: 147 Han Chinese cases, 951 Han Chinese controls; Replication Sample Size: 554 Han Chinese cases, 1,159 Han Chinese controls; Strongest SNP-Risk Allele: rs4959053-?; SNPs: rs4959053; Context: intron; Risk Allele Frequency: .11; p-Value: 2E-20; OR or beta:    4.38; Platform [SNPs passing QC]: Affyemtrix [661,736]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Behcet's disease
LCP1		23213074	TAS		Disease/Trait: Non-alcoholic fatty liver disease histology (other); Initial Sample Size: 126 European ancestry adolescent cases, 802 European ancestry adolescent controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs7324845-A; SNPs: rs7324845; Context: intron; Risk Allele Frequency: 0.096; p-Value: 3E-6; OR or beta:    3.29; Platform [SNPs passing QC]: Illumina [2,078,805] (imputed)	0.000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	fatty liver disease
TOMM40		23207651	TAS		Disease/Trait: Cognitive decline; Initial Sample Size: 3,280 European ancestry individuals; Replication Sample Size: 1,367 European ancestry individuals; Strongest SNP-Risk Allele: rs2075650-G; SNPs: rs2075650; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-8; OR or beta:     .20; Platform [SNPs passing QC]: Illumina (549,692)	0.00000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Mental deterioration
HLA-DQA1		23181788	TAS		Disease/Trait: Asthma; Initial Sample Size: Up to 1,238 European ancestry cases, up to 2,617 European ancestry controls ; Replication Sample Size: Up to European 1,837 ancestry cases, up to 3,803 European ancestry controls, up to 2,806 cases, up to 2,150 controls, up to 603 Costa Rican cases and their parents; Strongest SNP-Risk Allele: rs9272346-?; SNPs: rs9272346; Context: nearGene-5; Risk Allele Frequency: NR; p-Value: 2E-8; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix (455,089)	0.00000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
FTO		23209189	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 1,101 Indo-European ancestry cases, 1,027 Indo-European ancestry controls; Replication Sample Size: 3,607 Indo-European ancestry cases, 2,924 Indo-European ancestry controls, 1,184 Dravidian ancestry cases, 1,061 Dravidian ancestry controls, 11,285 European ancestry cases, 11,285 European ancestry controls; Strongest SNP-Risk Allele: rs8050136-A; SNPs: rs8050136; Context: intron; Risk Allele Frequency: 0.34; p-Value: 6E-6; OR or beta:    1.16; Platform [SNPs passing QC]: Illumina [536,420]	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
TCF7L2		23209189	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 1,101 Indo-European ancestry cases, 1,027 Indo-European ancestry controls; Replication Sample Size: 3,607 Indo-European ancestry cases, 2,924 Indo-European ancestry controls, 1,184 Dravidian ancestry cases, 1,061 Dravidian ancestry controls, 11,285 European ancestry cases, 11,285 European ancestry controls; Strongest SNP-Risk Allele: rs7903146-T; SNPs: rs7903146; Context: intron; Risk Allele Frequency: 0.30; p-Value: 1E-35; OR or beta:    1.51; Platform [SNPs passing QC]: Illumina [536,420]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
TGFBR3		23209189	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 1,101 Indo-European ancestry cases, 1,027 Indo-European ancestry controls; Replication Sample Size: 3,607 Indo-European ancestry cases, 2,924 Indo-European ancestry controls, 1,184 Dravidian ancestry cases, 1,061 Dravidian ancestry controls, 11,285 European ancestry cases, 11,285 European ancestry controls; Strongest SNP-Risk Allele: rs11165354-A; SNPs: rs11165354; Context: intron; Risk Allele Frequency: 0.78; p-Value: 4E-6; OR or beta:    1.17; Platform [SNPs passing QC]: Illumina [536,420]	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
ZFYVE28		23212062	TAS		Disease/Trait: Schizophrenia; Initial Sample Size: 2,454 European ancestry cases; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs959770-?; SNPs: rs959770; Context: intron; Risk Allele Frequency: NR; p-Value: 9E-6; OR or beta:     .12; Platform [SNPs passing QC]: Affymetrix [696,491]	0.000009	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	schizophrenia
RORA		23212062	TAS		Disease/Trait: Schizophrenia; Initial Sample Size: 2,454 European ancestry cases; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs7172342-?; SNPs: rs7172342; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-6; OR or beta:     .08; Platform [SNPs passing QC]: Affymetrix [696,491]	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	schizophrenia
KIF26B		23212062	TAS		Disease/Trait: Schizophrenia; Initial Sample Size: 2,454 European ancestry cases; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10924245-?; SNPs: rs10924245; Context: intron; Risk Allele Frequency: NR; p-Value: 7E-6; OR or beta:     .17; Platform [SNPs passing QC]: Affymetrix [696,491]	0.000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	schizophrenia
PDZD2		23184150	TAS		Disease/Trait: Renal cell carcinoma; Initial Sample Size: 2,215 European ancestry cases, 8,566 European ancestry controls; Replication Sample Size: 3,739 European ancestry cases, 8,786 European ancestry controls; Strongest SNP-Risk Allele: rs10054504-?; SNPs: rs10054504; Context: intron; Risk Allele Frequency: 0.11; p-Value: 8E-7; OR or beta:    1.37; Platform [SNPs passing QC]: Illumina [284,377]	0.0000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	renal cell carcinoma
ZEB2		23184150	TAS		Disease/Trait: Renal cell carcinoma; Initial Sample Size: 2,215 European ancestry cases, 8,566 European ancestry controls; Replication Sample Size: 3,739 European ancestry cases, 8,786 European ancestry controls; Strongest SNP-Risk Allele: rs12105918-?; SNPs: rs12105918; Context: intron; Risk Allele Frequency: 0.056; p-Value: 2E-8; OR or beta:    1.45; Platform [SNPs passing QC]: Illumina [284,377]	0.00000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	renal cell carcinoma
SBF2		23180869	TAS		Disease/Trait: Pancreatic cancer; Initial Sample Size: 642 European ancestry cases; Replication Sample Size: 363 Chinese ancestry cases; Strongest SNP-Risk Allele: rs10500715-T; SNPs: rs10500715; Context: intron; Risk Allele Frequency: 0.63; p-Value: 2E-7; OR or beta:    1.32; Platform [SNPs passing QC]: Illumina [2,731,086] (imputed)	0.0000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	pancreatic cancer
GTF2H1		23180869	TAS		Disease/Trait: Pancreatic cancer; Initial Sample Size: 642 European ancestry cases; Replication Sample Size: 363 Chinese ancestry cases; Strongest SNP-Risk Allele: rs9783347-A; SNPs: rs9783347; Context: intron; Risk Allele Frequency: 0.30; p-Value: 9E-6; OR or beta:    1.36; Platform [SNPs passing QC]: Illumina [2,731,086] (imputed)	0.000009	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	pancreatic cancer
